name,class,rating,status,constituency,connection,officer,proposal,priority,zip,af14,af15,af16,af17,af18,cap14,cap15,cap16,cap17,cap18,city,state,latitude,longitude
"Dorado, Claire",1991,100000,Annual Fund Leadership,Alumn,Very Connected,NA,499899,Athletics,07054,100,6,100,53,51,10000,10000,10000,20000,10000,Parsippany,NJ,40.860149,-74.4171
"Gutierrez, Jaylen",1979,NA,NA,Alumn,Somewhat Connected,NA,500126,Athletics,93060,0,394,264,0,436,20000,10000,20000,20000,10000,Santa Paula,CA,34.367474,-119.07317
"Tsui, Joey",1961,100000,Assessment,Alumn,Somewhat Connected,NA,NA,,01201,0,299,187,0,318,20000,10000,20000,20000,10000,Pittsfield,MA,42.45384,-73.254
"Christensen, Tabitha",2008,100000,Annual Fund Leadership,Alumn,Very Connected,NA,NA,,08311,0,120,0,0,133,10000,10000,20000,10000,10000,Cedarville,NJ,39.337205,-75.18577
"Weaver, Madeline",2014,110000,Assessment,Alumn,Somewhat Connected,NA,NA,,16822,431,0,98,341,0,10000,20000,10000,20000,20000,Beech Creek,PA,41.092339,-77.60545
"al-Mattar, Tulaiha",1985,NA,NA,Alumn,Somewhat Connected,NA,499780,Residence Hall,60679,0,0,31,0,117,10000,10000,20000,10000,10000,Chicago,IL,41.811929,-87.68732
"al-Arif, Amniyya",2015,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,90007,0,0,0,0,0,10000,10000,10000,20000,10000,Los Angeles,CA,34.026448,-118.2829
"el-Edris, Humaina",1982,110000,Assessment,Alumn,Somewhat Connected,NA,NA,,36604,226,116,49,281,31,10000,20000,10000,10000,20000,Mobile,AL,30.68164,-88.06676
"Nguyen, Latisha",1966,NA,NA,Alumn,Connected,NA,NA,,12725,0,0,0,0,0,10000,10000,10000,10000,10000,Claryville,NY,41.926119,-74.55675
"Jamison, Aneesha",NA,100000,Annual Fund Leadership,Parent,Very Connected,NA,NA,,62079,0,0,0,0,0,10000,10000,10000,20000,10000,Piasa,IL,39.115848,-90.13336
"Cooper, Janaya",NA,100000,Stewardship,Parent,Very Connected,NA,NA,,21144,0,0,94,0,39,10000,10000,10000,20000,10000,Severn,MD,39.130224,-76.69142
"Omerovic, Lindsey",1959,NA,NA,Alumn,Very Connected,NA,500402,Professorship,37999,329,381,326,391,333,20000,20000,20000,20000,20000,Knoxville,TN,35.990142,-83.96218
"Smith, Alicia",2001,NA,NA,Alumn,Very Connected,NA,NA,,89425,0,51,111,0,119,20000,10000,20000,20000,10000,Orovada,NV,41.656001,-117.95538
"Juarez, Miguel",1969,110000,Assessment,Alumn,Modestly Connected,"el-Jaffer, Zaahira",NA,,95453,255,241,61,307,111,10000,20000,10000,10000,20000,Lakeport,CA,39.051698,-122.92071
"Montoya, Olivia",1996,110000,Assessment,Alumn,Modestly Connected,NA,NA,,41139,480,505,448,486,457,20000,20000,20000,20000,20000,Flatwoods,KY,38.52032,-82.72175
"Bui, Sungjin",2008,100000,Stewardship,Alumn,Modestly Connected,NA,NA,,49653,140,337,291,115,361,20000,10000,20000,20000,20000,Lake Leelanau,MI,44.975051,-85.72325
"Napue, Taylar",2002,100000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",NA,,02808,0,47,102,0,130,20000,10000,20000,20000,10000,Bradford,RI,41.402009,-71.74785
"Casillas, Fabian",1988,100000,Not a Prospect,Alumn,Modestly Connected,"Barela, Audreana",NA,,00609,40,204,200,41,243,20000,10000,20000,20000,10000,Aibonito,PR,18.142002,-66.273278
"al-Rashid, Zumruda",1972,NA,NA,Alumn,Very Connected,NA,500097,Math/Science Center,94088,34,234,161,51,237,20000,10000,20000,20000,10000,Sunnyvale,CA,37.189396,-121.705327
"Villanueva, Magali",2001,NA,NA,Alumn,Somewhat Connected,NA,499918,Math/Science Center,21144,227,165,75,208,96,10000,20000,10000,10000,20000,Severn,MD,39.130224,-76.69142
"Martin, Gilberto",1958,110000,Assessment,Alumn,Not Connected,"Barela, Audreana",NA,,71720,390,90,113,361,26,10000,20000,10000,10000,20000,Bearden,AR,33.733334,-92.64664
"Duff, Damian",1959,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,500102,Professorship,06876,0,265,211,0,307,20000,10000,20000,20000,10000,Redding Ridge,CT,41.032647,-73.583569
"Heiderstadt, Liren Michael",1955,110000,Annual Fund Leadership,Alumn,Connected,NA,500196,Residence Hall,80864,343,263,235,359,211,20000,20000,20000,20000,20000,Yoder,CO,38.688075,-104.17321
"al-Miah, Zuhriyaa",1962,NA,NA,Alumn,Not Connected,NA,NA,,04222,0,480,194,113,402,20000,10000,20000,10000,20000,Durham,ME,43.972505,-70.12291
"el-Samad, Hasan",1971,110000,Assessment,Alumn,Connected,NA,NA,,43147,468,200,347,412,220,20000,20000,20000,20000,20000,Pickerington,OH,39.904288,-82.756
"Hernandez, Gabriela",2011,NA,NA,Alumn,Connected,NA,500028,Financial Aid,92339,90,55,212,42,152,20000,10000,20000,20000,10000,Forest Falls,CA,34.087114,-116.923
"Scott, Chenell",1970,NA,NA,Alumn,Very Connected,NA,500652,Math/Science Center,97024,655,764,639,675,683,20000,20000,20000,20000,20000,Fairview,OR,45.542239,-122.44553
"Seiler, Mikenna",1954,110000,Assessment,Alumn,Somewhat Connected,NA,NA,,83353,259,365,334,283,358,20000,20000,20000,20000,20000,Sun Valley,ID,43.661373,-114.18191
"Yarbrough II, Tyrone",1977,100000,Annual Fund Leadership,Alumn,Connected,NA,NA,,25882,23,0,49,0,0,10000,10000,10000,20000,10000,Mullens,WV,37.596209,-81.38193
"el-Hamad, Jameela",1963,110000,Solicitation,Alumn,Somewhat Connected,NA,500237,Athletics,10096,40,188,137,125,174,20000,10000,20000,20000,10000,New York,NY,40.780751,-73.977182
"Archer, Taylor",1973,NA,NA,Alumn,Very Connected,NA,500117,Unresistricted,02808,103,274,41,191,155,10000,20000,20000,10000,20000,Bradford,RI,41.402009,-71.74785
"Pedroza, Kelsey",1952,110000,Solicitation,Alumn,Somewhat Connected,"al-Aboud, Mahdeeya",NA,,27511,395,276,207,435,183,20000,20000,20000,20000,20000,Cary,NC,35.755651,-78.77508
"Sale, Cindy",NA,NA,NA,Parent,Modestly Connected,NA,NA,,90015,216,204,0,282,45,10000,20000,10000,10000,20000,Los Angeles,CA,34.038993,-118.26516
"Kosmicki, John",2003,110000,Cultivation,Alumn,Connected,"el-Jaffer, Zaahira",500354,Athletics,42202,421,396,367,441,352,20000,20000,20000,20000,20000,Adairville,KY,36.681441,-86.85365
"Mugica-Lopez, Anna",2005,110000,Cultivation,Alumn,Not Connected,NA,NA,,08828,273,0,128,247,0,20000,20000,10000,20000,10000,Helmetta,NJ,40.37594,-74.41955
"Williams, Annique",2014,100000,Not a Prospect,Alumn,Modestly Connected,"Barela, Audreana",499906,Athletics,33017,0,0,0,0,3,10000,10000,20000,10000,10000,Hialeah,FL,25.558428,-80.458168
"Harris, Haileigh",2003,100000,Annual Fund Leadership,Alumn,Not Connected,NA,499749,Financial Aid,89834,0,0,0,0,0,10000,10000,10000,10000,10000,Tuscarora,NV,41.328852,-116.12251
"Newsome, Nathan",2002,110000,Cultivation,Alumn,Somewhat Connected,NA,NA,,35769,301,479,384,333,447,20000,20000,20000,20000,20000,Scottsboro,AL,34.606124,-86.06464
"el-Jalil, Tayyib",1984,100000,Not a Prospect,Alumn,Modestly Connected,NA,NA,,84665,357,116,377,265,224,20000,20000,20000,20000,20000,Sterling,UT,39.133489,-111.740853
"el-Pour, Waleeda",1960,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,52037,0,0,0,0,0,10000,10000,10000,10000,10000,Delmar,IA,41.967074,-90.63216
"Rodriguez, Jasmin",1981,NA,NA,Alumn,Very Connected,NA,NA,,99350,24,83,324,0,270,20000,10000,20000,20000,10000,Prosser,WA,46.208571,-119.74507
"Gulaid, Rayvon",NA,110000,Annual Fund Leadership,Parent,Somewhat Connected,"al-Aboud, Mahdeeya",500180,Financial Aid,99350,360,358,208,389,249,20000,20000,20000,10000,20000,Prosser,WA,46.208571,-119.74507
"Lee, Charles",1975,110000,Cultivation,Alumn,Very Connected,NA,NA,,94615,319,444,468,323,476,20000,10000,20000,20000,20000,Oakland,CA,37.806677,-122.30038
"Hilleary, Kassidy",1987,100000,Annual Fund Leadership,Alumn,Somewhat Connected,"Barela, Audreana",499765,Residence Hall,36523,101,0,82,4,15,10000,20000,10000,20000,10000,Coden,AL,30.383724,-88.18466
"Cordova, Shalynn",1965,NA,NA,Alumn,Very Connected,NA,NA,,60527,197,93,24,241,12,10000,20000,10000,10000,20000,Hinsdale,IL,41.839679,-88.088716
"Listiadji, Ariunchimeg",NA,NA,NA,Parent,Somewhat Connected,NA,500337,Athletics,79369,248,384,456,218,459,20000,10000,20000,20000,20000,Spade,TX,33.91843,-102.15822
"Dinh, Nam",1991,NA,NA,Alumn,Not Connected,NA,NA,,74036,395,330,349,348,323,20000,20000,20000,20000,20000,Inola,OK,36.145085,-95.51443
"Yang, Donald",2006,110000,Cultivation,Alumn,Modestly Connected,NA,500045,Athletics,52221,267,91,175,244,96,20000,20000,10000,20000,20000,Guernsey,IA,41.640716,-92.33182
"Stobaugh, Cassidy",2014,110000,Stewardship,Alumn,Modestly Connected,"el-Jaffer, Zaahira",NA,,94502,489,365,507,478,402,20000,20000,20000,20000,20000,Alameda,CA,37.734379,-122.23952
"Smith, Danya",1972,NA,NA,Alumn,Connected,NA,NA,,70072,0,0,0,0,0,10000,10000,10000,10000,10000,Marrero,LA,29.869283,-90.10933
"Sifuentez, Weylen",1970,100000,Annual Fund Leadership,Alumn,Not Connected,NA,NA,,96014,143,0,43,0,0,10000,10000,10000,20000,10000,Callahan,CA,41.32211,-122.81535
"Esipa, Leah",1955,NA,NA,Alumn,Connected,NA,NA,,98338,0,40,68,0,119,10000,10000,20000,10000,10000,Graham,WA,47.028423,-122.291
"Gordon, Ariel",NA,NA,NA,Parent,Somewhat Connected,NA,500430,Financial Aid,04222,234,409,307,320,361,20000,20000,20000,20000,20000,Durham,ME,43.972505,-70.12291
"Simon, Sarah",1953,110000,Assessment,Alumn,Not Connected,"el-Jaffer, Zaahira",500350,Financial Aid,37396,629,477,656,499,553,20000,20000,20000,20000,20000,Whiteside,TN,34.994156,-85.48755
"Andales, Pauline",2002,110000,Assessment,Alumn,Very Connected,NA,NA,,59741,195,43,150,188,67,20000,20000,10000,20000,10000,Manhattan,MT,45.810687,-111.33138
"De Paz, Norris",1979,110000,Cultivation,Alumn,Not Connected,"Barela, Audreana",500021,Financial Aid,53932,117,168,38,161,91,10000,20000,10000,10000,20000,Fall River,WI,43.407179,-89.05837
"Payte, Breanna",1953,NA,NA,Alumn,Somewhat Connected,NA,NA,,36375,0,161,0,0,32,10000,10000,20000,10000,10000,Slocomb,AL,31.096836,-85.54403
"al-Amir, Dhaahir",1958,NA,NA,Alumn,Very Connected,NA,NA,,83353,137,27,187,55,114,20000,10000,10000,20000,10000,Sun Valley,ID,43.661373,-114.18191
"Ray, Keanu",NA,NA,NA,Parent,Not Connected,NA,500369,Residence Hall,21128,53,498,387,82,532,20000,10000,20000,20000,20000,Perry Hall,MD,39.400296,-76.44639
"Manjarrez, Zachary",1990,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,62769,1,0,118,0,91,10000,10000,10000,20000,10000,Springfield,IL,39.749457,-89.606017
"Perez, Enedina",1988,110000,Assessment,Alumn,Not Connected,"Barela, Audreana",NA,,64442,352,199,209,335,161,20000,20000,10000,20000,20000,Eagleville,MO,40.481133,-93.99079
"Joslyn-Mccant, Andre",1999,100000,Annual Fund Leadership,Alumn,Not Connected,"Barela, Audreana",NA,,76598,175,90,121,117,99,10000,20000,10000,20000,20000,Gatesville,TX,31.390196,-97.799309
"Begay, Whitney",NA,100000,Not a Prospect,Parent,Connected,"Barela, Audreana",NA,,29599,321,128,297,244,191,20000,20000,20000,20000,20000,Socastee,SC,33.694492,-79.011696
"English, Madeline",1977,NA,NA,Alumn,Not Connected,NA,499983,Financial Aid,78134,201,105,86,200,67,10000,20000,10000,10000,20000,New Braunfels,TX,29.687579,-98.120104
"Montesano, Ty",1996,NA,NA,Alumn,Connected,NA,NA,,01756,262,424,399,237,445,20000,20000,20000,20000,20000,Mendon,MA,42.092006,-71.54474
"Mortel, Sandra",NA,100000,Annual Fund Leadership,Parent,Somewhat Connected,NA,499558,Professorship,13502,0,0,0,0,0,10000,10000,10000,10000,10000,Utica,NY,43.114519,-75.22284
"Graham, Kalie",1994,NA,NA,Alumn,Connected,NA,NA,,27511,0,0,0,0,0,10000,10000,10000,10000,10000,Cary,NC,35.755651,-78.77508
"Vongrith, Pha",1987,110000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,95639,402,533,605,316,613,20000,20000,20000,20000,20000,Hood,CA,38.367276,-121.51487
"el-Hamed, Azeeza",1975,NA,NA,Alumn,Connected,NA,NA,,51564,0,0,0,0,0,10000,10000,10000,10000,10000,Pisgah,IA,41.816224,-95.90556
"Madrid, Koraima",NA,110000,Cultivation,Parent,Very Connected,NA,NA,,21040,30,82,70,62,82,20000,10000,20000,10000,10000,Edgewood,MD,39.427058,-76.30183
"Runningbear, Davidray",2002,NA,NA,Alumn,Somewhat Connected,NA,500178,Professorship,17333,359,332,458,257,413,20000,20000,20000,20000,20000,Hanover,PA,39.972985,-76.687826
"Ortiz, Rose",NA,110000,Solicitation,Parent,Somewhat Connected,"al-Aboud, Mahdeeya",NA,,65486,152,86,90,159,69,10000,20000,10000,10000,20000,Iberia,MO,38.10273,-92.30496
"Perez, Zhane",2013,110000,Assessment,Alumn,Connected,NA,499904,Athletics,50426,42,55,0,61,13,10000,20000,10000,10000,20000,Carpenter,IA,43.414156,-93.01693
"Waters, Tyler",2014,NA,NA,Alumn,Connected,NA,NA,,76598,0,197,33,0,195,10000,10000,20000,10000,10000,Gatesville,TX,31.390196,-97.799309
"Maumau, Amy",NA,100000,Annual Fund Leadership,Parent,Connected,NA,NA,,44287,237,0,50,135,0,10000,20000,10000,20000,10000,West Salem,OH,40.957955,-82.12114
"Bates, Courtney",1993,110000,Assessment,Alumn,Connected,"Barela, Audreana",NA,,10514,414,225,360,334,265,20000,20000,20000,20000,20000,Chappaqua,NY,41.167455,-73.77597
"Gast, Jacob",1987,100000,Annual Fund Leadership,Alumn,Modestly Connected,NA,NA,,63539,212,0,157,155,51,20000,20000,10000,20000,10000,Ethel,MO,39.893011,-92.74503
"Stalnaker, Darian",1968,100000,Annual Fund Leadership,Alumn,Very Connected,NA,NA,,13646,0,7,0,0,22,10000,10000,10000,10000,10000,Hammond,NY,44.444242,-75.69227
"Salazar, Alejandro",2000,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,07310,0,0,0,0,0,10000,10000,10000,10000,10000,Jersey City,NJ,40.731901,-74.0402
"Cloud, Shay",1993,110000,Stewardship,Alumn,Somewhat Connected,NA,NA,,61474,0,0,0,57,0,10000,10000,10000,10000,10000,Saint Augustine,IL,40.740729,-90.37946
"Sawyer, Sarah",1963,110000,Not a Prospect,Alumn,Connected,"Barela, Audreana",NA,,83623,640,274,492,530,317,20000,20000,20000,20000,20000,Glenns Ferry,ID,42.965519,-115.32724
"Romero, Alex",1961,110000,Cultivation,Alumn,Connected,"al-Aboud, Mahdeeya",NA,,76118,0,271,0,0,158,10000,10000,20000,10000,10000,Fort Worth,TX,32.80533,-97.22264
"Cook, Kimberly",1988,110000,Cultivation,Alumn,Connected,NA,NA,,24701,176,147,190,167,164,20000,20000,20000,20000,20000,Bluefield,WV,37.2757,-81.2145
"al-Allee, Farha",1956,100000,Not a Prospect,Alumn,Modestly Connected,NA,NA,,50235,0,0,0,0,0,10000,10000,10000,10000,10000,Rippey,IA,41.931753,-94.20565
"Lewien, Sydney",1955,100000,Not a Prospect,Alumn,Connected,NA,499701,Athletics,83420,0,0,31,0,15,10000,10000,10000,10000,10000,Ashton,ID,44.060947,-111.40548
"Bellot, Terreion",1998,NA,NA,Alumn,Very Connected,NA,NA,,50484,0,0,0,0,0,10000,10000,10000,10000,10000,Woden,IA,43.236648,-93.92137
"Aguirre, Vereniz",1964,110000,Not a Prospect,Alumn,Connected,"al-Aboud, Mahdeeya",NA,,01467,409,298,472,338,377,20000,20000,20000,20000,20000,Still River,MA,42.488666,-71.62412
"al-Omer, Nabeela",1954,110000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,38029,180,383,210,242,309,20000,20000,20000,20000,20000,Ellendale,TN,35.201738,-89.971538
"Jacket, Kaila",1993,110000,Assessment,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",NA,,40119,453,475,478,397,479,20000,20000,20000,20000,20000,Falls Of Rough,KY,37.600179,-86.52846
"Bilegsaikhan, Jason",1951,100000,Annual Fund Leadership,Alumn,Connected,"Barela, Audreana",500036,Athletics,47338,145,132,421,0,335,20000,10000,20000,20000,10000,Eaton,IN,40.339779,-85.34956
"Major, Trevor",2005,110000,Cultivation,Alumn,Modestly Connected,"Barela, Audreana",NA,,41238,866,256,663,707,354,20000,20000,20000,20000,20000,Oil Springs,KY,37.841448,-82.94106
"Martinez, Tarquin",1952,NA,NA,Alumn,Very Connected,NA,NA,,93619,0,163,0,0,28,10000,10000,20000,10000,10000,Clovis,CA,36.91,-119.58
"Hunter, Autumn",NA,110000,Assessment,Parent,Connected,NA,NA,,57538,479,577,606,419,613,20000,20000,20000,20000,20000,Herrick,SD,43.070066,-99.16628
"Young, Jacob",1953,NA,NA,Alumn,Not Connected,NA,499932,Residence Hall,64065,104,139,32,114,82,10000,20000,10000,10000,20000,Lees Summit,MO,38.966641,-94.392885
"Hepler, Maxwell",1980,110000,Cultivation,Alumn,Somewhat Connected,NA,NA,,79108,310,197,221,324,170,20000,20000,20000,20000,20000,Amarillo,TX,35.296948,-101.78641
"Newkirk, Anayeli",1994,100000,Annual Fund Leadership,Alumn,Very Connected,NA,NA,,30078,33,147,182,0,209,20000,10000,20000,20000,10000,Snellville,GA,33.860955,-84.01807
"Gregory, Matthew",1962,110000,Solicitation,Alumn,Not Connected,"al-Aboud, Mahdeeya",NA,,79749,304,340,184,371,229,20000,20000,20000,10000,20000,Lenorah,TX,32.255909,-101.81824
"al-Abood, Umaima",1984,100000,Stewardship,Alumn,Very Connected,"Barela, Audreana",NA,,17333,0,0,0,0,0,10000,10000,10000,10000,10000,Hanover,PA,39.972985,-76.687826
"Hoang, Abigail",NA,100000,Annual Fund Leadership,Parent,Not Connected,"Barela, Audreana",NA,,15266,103,0,26,99,0,10000,20000,10000,10000,10000,Pittsburgh,PA,40.434436,-80.024817
"Chavez, Paulina",1988,NA,NA,Alumn,Modestly Connected,NA,499917,Professorship,46075,27,0,0,56,0,10000,10000,10000,10000,10000,Whitestown,IN,40.007024,-86.34405
"Royston, Kacei",1989,100000,Not a Prospect,Alumn,Modestly Connected,NA,NA,,28250,413,454,580,284,555,20000,20000,20000,20000,20000,Charlotte,NC,35.26002,-80.804151
"Parsons, Nicholas",2013,NA,NA,Alumn,Somewhat Connected,NA,NA,,04493,0,0,0,0,0,10000,10000,10000,10000,10000,West Enfield,ME,45.247401,-68.51819
"Houston, Marquel",2004,100000,Not a Prospect,Alumn,Somewhat Connected,NA,NA,,13755,0,0,0,0,0,10000,10000,10000,10000,10000,Downsville,NY,42.086268,-75.00691
"Lochmiller, Kenta",2012,NA,NA,Alumn,Somewhat Connected,NA,NA,,94615,0,23,0,0,16,10000,10000,20000,10000,10000,Oakland,CA,37.806677,-122.30038
"Bond, Zairick",2012,100000,Not a Prospect,Alumn,Modestly Connected,NA,500097,Athletics,20557,454,108,355,357,179,20000,20000,20000,20000,20000,Washington,DC,38.887405,-77.004663
"Jansen, Joshua",NA,110000,Not a Prospect,Parent,Somewhat Connected,"Barela, Audreana",NA,,28219,394,141,266,328,157,20000,20000,10000,20000,20000,Charlotte,NC,35.26002,-80.804151
"Dreitz, Sarah",1981,100000,Annual Fund Leadership,Alumn,Modestly Connected,"Barela, Audreana",499727,Financial Aid,88429,0,0,42,0,0,10000,10000,10000,20000,10000,Mount Dora,NM,36.369783,-103.505541
"Varela-Medrano, Alec",1963,100000,Annual Fund Leadership,Alumn,Somewhat Connected,"Barela, Audreana",NA,,79749,252,0,37,194,0,10000,20000,10000,20000,10000,Lenorah,TX,32.255909,-101.81824
"el-Akhtar, Mayyaada",1975,100000,Annual Fund Leadership,Alumn,Somewhat Connected,NA,NA,,27626,0,30,0,0,11,10000,10000,10000,10000,10000,Raleigh,NC,35.797692,-78.625265
"Despain, Brandon",1982,NA,NA,Alumn,Not Connected,NA,NA,,04222,633,0,442,351,79,20000,20000,10000,20000,20000,Durham,ME,43.972505,-70.12291
"al-Mahfouz, Zuhra",1990,100000,Annual Fund Leadership,Alumn,Modestly Connected,NA,500205,Athletics,41571,410,388,569,264,511,20000,20000,20000,20000,20000,Varney,KY,37.625031,-82.38704
"Nelson, Shamika",1953,NA,NA,Alumn,Connected,NA,500356,Financial Aid,62769,422,428,344,457,355,20000,20000,20000,20000,20000,Springfield,IL,39.749457,-89.606017
"Medina, Jeffrey",1952,110000,Assessment,Alumn,Somewhat Connected,NA,500046,Financial Aid,62079,17,132,0,93,63,10000,20000,20000,10000,20000,Piasa,IL,39.115848,-90.13336
"Pittman Jr, Michael",1953,110000,Stewardship,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",NA,,51564,0,432,209,0,413,20000,10000,20000,20000,10000,Pisgah,IA,41.816224,-95.90556
"Villalobos-Corral, Heather",1950,NA,NA,Alumn,Very Connected,NA,500442,Financial Aid,95639,527,626,479,538,539,20000,20000,20000,20000,20000,Hood,CA,38.367276,-121.51487
"Welch, Andre",1978,NA,NA,Alumn,Not Connected,NA,NA,,76598,111,161,104,143,130,20000,20000,20000,10000,20000,Gatesville,TX,31.390196,-97.799309
"Aldana-Morales, Amanda",1970,100000,Annual Fund Leadership,Alumn,Not Connected,"Barela, Audreana",NA,,55555,0,0,0,0,0,10000,10000,10000,10000,10000,Young America,MN,44.805487,-93.766524
"Huynh, Selena",NA,110000,Annual Fund Leadership,Parent,Connected,NA,NA,,71044,439,56,172,407,25,20000,20000,10000,20000,20000,Ida,LA,32.983957,-93.89254
"Nguyen, Shaina",1996,NA,NA,Alumn,Very Connected,NA,NA,,39760,0,0,0,0,0,10000,10000,10000,10000,10000,Starkville,MS,33.459924,-88.832163
"Nguyen, Ohdomm",2008,110000,Cultivation,Alumn,Not Connected,NA,NA,,02817,208,93,85,194,60,10000,20000,10000,10000,20000,West Greenwich,RI,41.625874,-71.67023
"al-Farooqui, Abdul Baari",1974,110000,Stewardship,Alumn,Connected,"Barela, Audreana",NA,,75010,155,534,430,171,555,20000,10000,20000,20000,20000,Carrollton,TX,33.030556,-96.89328
"Rosenblum, Ashlee",1952,NA,NA,Alumn,Somewhat Connected,NA,NA,,39760,124,0,2,69,0,10000,20000,10000,10000,20000,Starkville,MS,33.459924,-88.832163
"Abraham, Joshua",1996,NA,NA,Alumn,Somewhat Connected,NA,NA,,51022,0,0,0,0,0,10000,10000,10000,10000,10000,Granville,IA,42.974759,-95.86981
"Davis, Quinn",1975,110000,Not a Prospect,Alumn,Very Connected,"el-Jaffer, Zaahira",500138,Athletics,34470,334,166,92,395,56,10000,20000,10000,10000,20000,Ocala,FL,29.198704,-82.10556
"Ascencio Molina, Jailene",NA,100000,Annual Fund Leadership,Parent,Very Connected,"Barela, Audreana",499716,Math/Science Center,18239,0,0,0,0,0,10000,10000,10000,10000,10000,Milnesville,PA,40.989783,-75.98173
"Gordon, Mouneek",2003,110000,Assessment,Alumn,Modestly Connected,"Barela, Audreana",499832,Professorship,07919,0,0,0,7,0,10000,20000,10000,10000,10000,Hardyston,NJ,41.152239,-74.581948
"Higdon, Adrienne",1970,NA,NA,Alumn,Somewhat Connected,NA,NA,,18509,0,0,0,0,0,10000,10000,10000,10000,10000,Scranton,PA,41.42818,-75.64726
"al-Aydin, Waleeda",NA,110000,Not a Prospect,Parent,Connected,NA,NA,,04241,263,139,100,254,81,10000,20000,10000,10000,20000,Lewiston,ME,44.197009,-70.239485
"Bonnain, Kaitlyn",1980,110000,Assessment,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",NA,,18901,425,299,296,410,255,20000,20000,20000,20000,20000,Doylestown,PA,40.317473,-75.12854
"Lee, Kesha",1968,110000,Cultivation,Alumn,Somewhat Connected,NA,NA,,46994,83,478,120,228,324,20000,20000,20000,10000,20000,Walton,IN,40.668348,-86.24943
"Atencio, Jose",1963,NA,NA,Alumn,Modestly Connected,NA,NA,,02302,404,702,689,347,764,20000,20000,20000,20000,20000,Brockton,MA,42.08715,-71.00222
"Casias, Chance",2011,100000,Assessment,Alumn,Modestly Connected,NA,500109,Professorship,06876,340,265,421,225,356,20000,20000,20000,20000,20000,Redding Ridge,CT,41.032647,-73.583569
"Tyson, Teague",1952,110000,Cultivation,Alumn,Somewhat Connected,NA,NA,,72532,0,238,0,18,146,10000,10000,20000,10000,10000,Evening Shade,AR,36.088921,-91.59919
"Kamanawa, Seth-Mitchell",1970,110000,Annual Fund Leadership,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",500485,Math/Science Center,58265,488,509,517,491,498,20000,20000,20000,20000,20000,Neche,ND,48.956342,-97.59021
"Armstrong, Taylor",1992,NA,NA,Alumn,Modestly Connected,NA,500290,Residence Hall,75449,186,233,24,351,75,10000,20000,20000,10000,20000,Ladonia,TX,33.427504,-95.95578
"Ramos, Darian",2009,100000,Not a Prospect,Alumn,Not Connected,NA,NA,,01601,0,0,0,0,0,10000,10000,10000,10000,10000,Worcester,MA,42.265275,-71.879415
"Anderson, Brianda",2005,NA,NA,Alumn,Somewhat Connected,NA,NA,,48232,0,0,0,0,0,10000,10000,10000,10000,10000,Detroit,MI,42.239933,-83.150823
"Mendoza, Drew",1974,NA,NA,Alumn,Somewhat Connected,NA,NA,,59824,0,0,0,0,0,10000,10000,10000,10000,10000,Charlo,MT,47.425832,-114.17894
"Gonzalez, Jazmin",1993,110000,Assessment,Alumn,Somewhat Connected,"el-Jaffer, Zaahira",NA,,63108,443,160,207,418,111,20000,20000,10000,20000,20000,Saint Louis,MO,38.646201,-90.25435
"Larrabee, Blake",1984,110000,Solicitation,Alumn,Somewhat Connected,NA,NA,,14505,272,259,297,219,283,20000,20000,20000,20000,20000,Marion,NY,43.160635,-77.16948
"al-Hannan, Nabeela",NA,100000,Annual Fund Leadership,Parent,Connected,NA,NA,,63539,0,0,0,0,0,10000,10000,10000,10000,10000,Ethel,MO,39.893011,-92.74503
"Figaro, Kylan",NA,NA,NA,Parent,Somewhat Connected,NA,NA,,12751,415,293,361,382,297,20000,20000,20000,20000,20000,Kiamesha Lake,NY,41.679152,-74.657
"Palmer, Mariah",1975,110000,Cultivation,Alumn,Connected,NA,500029,Professorship,85065,0,234,0,7,99,10000,10000,20000,10000,20000,Phoenix,AZ,33.276539,-112.18717
"Arellano, Eunice",1997,NA,NA,Alumn,Very Connected,NA,NA,,07457,0,430,457,0,567,20000,10000,20000,20000,10000,Riverdale,NJ,40.990032,-74.31023
"Earnest, Morgan",1997,110000,Assessment,Alumn,Not Connected,NA,NA,,85648,10,0,0,92,0,10000,20000,10000,10000,10000,Rio Rico,AZ,31.488579,-110.98926
"Miranda, Dustin",NA,110000,Cultivation,Parent,Very Connected,"Barela, Audreana",NA,,32322,360,391,341,427,339,20000,20000,20000,20000,20000,Carrabelle,FL,29.912584,-84.6407
"Evison, Shantiana",1971,NA,NA,Alumn,Somewhat Connected,NA,NA,,01070,0,0,0,0,0,10000,10000,10000,10000,10000,Plainfield,MA,42.515853,-72.91661
